Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2026-08-30 13:38:45,2,5,28 Anika,10 Cedric von,0,0,0,0,0,0,0,0,0,0,0,7.793069,1.2292564,-7.6955085,0.53327787,0.5325753,0.7412646,0.52028275
2026-08-30 13:38:51,2,5,10 Cedric von,28 Anika,1,1,0,0,0,0,0,0,0,0,0,17.549,17.086664,-4.0016627,0.7412646,0.52028275,0.8494176,0.3494161
2026-08-30 13:39:08,2,6,10 Cedric von,12 Anika Gnaedinger,0,0,0,0,0,0,0,0,0,0,0,10.201858,8.358944,5.8485856,0.546589,0.7747388,0.38851914,0.69114935
2026-08-30 13:39:15,2,6,12 Anika Gnaedinger,32 Fiona Pacifico,0,0,0,0,0,0,0,0,0,0,0,8.6307125,7.990164,3.262895,0.38851914,0.69114935,0.30033278,0.6112477
2026-08-30 13:39:23,2,6,32 Fiona Pacifico,50 Philip Arm,0,0,0,0,0,0,0,0,0,0,1,8.347554,4.7941027,6.833611,0.30033278,0.6112477,0.115640596,0.5633067
2026-08-30 13:39:27,2,6,50 Philip Arm,28 Anika,0,0,0,0,0,0,0,0,1,1,0,6.968851,-2.2741258,-6.5873547,0.115640596,0.5633067,0.2936772,0.58604795
2026-08-30 13:39:36,2,6,28 Anika,70 Steffen Van,1,0,1,0,0,0,0,0,0,0,0,13.132623,10.940382,-7.264559,0.2936772,0.58604795,0.49001664,0.47664413
2026-08-30 13:40:45,3,1,99 Luca Godenzini,30 Quinn Bergeron,0,0,0,0,0,0,0,0,0,0,0,14.810565,10.479408,10.46589,0.51663893,1.0,0.23377703,0.8952059
2026-08-30 13:40:50,3,1,30 Quinn Bergeron,11 Ronja Seibert,0,0,0,0,0,0,0,1,0,0,0,15.854001,-2.2126615,-15.698836,0.23377703,0.8952059,0.6580699,0.91733253
2026-08-30 13:40:59,3,1,11 Ronja Seibert,59 Yael Grob,0,0,0,0,0,0,0,0,0,0,1,11.387798,8.666259,-7.3876867,0.6580699,0.91733253,0.8577371,0.83066994
2026-08-30 13:41:06,3,1,59 Yael Grob,19 Moritz Roevekamp,0,0,0,0,0,0,0,0,0,1,1,7.8732605,7.867241,-0.3078192,0.8577371,0.83066994,0.86605656,0.75199753
2026-08-30 13:41:14,3,1,19 Moritz Roevekamp,99 Luca Godenzini,0,0,0,0,0,0,0,0,0,1,1,6.727228,6.57652,-1.4159744,0.86605656,0.75199753,0.90432614,0.6862323
2026-08-30 13:41:19,3,1,99 Luca Godenzini,30 Quinn Bergeron,0,0,0,0,0,0,0,0,1,1,0,14.897706,-9.956974,11.081531,0.90432614,0.6862323,0.6048253,0.78580207
2026-08-30 13:41:30,3,1,30 Quinn Bergeron,32 Fiona Pacifico,1,1,0,0,0,0,0,0,0,0,0,21.999893,16.410572,14.652248,0.6048253,0.78580207,0.20881863,0.62169635
2026-08-30 13:41:55,3,2,30 Quinn Bergeron,19 Moritz Roevekamp,0,0,0,0,0,0,0,1,0,1,0,14.40748,3.5033822,-13.975042,0.019134775,0.81960666,0.3968386,0.78457284
2026-08-30 13:42:13,3,2,19 Moritz Roevekamp,99 Luca Godenzini,0,0,0,0,0,0,0,1,0,0,0,14.104733,0.43023825,-14.09817,0.3968386,0.78457284,0.77787024,0.78027046
2026-08-30 13:42:24,3,2,99 Luca Godenzini,70 Steffen Van,0,0,0,0,0,0,0,0,0,0,1,8.88177,7.9901695,-3.8785346,0.77787024,0.78027046,0.8826955,0.70036876
2026-08-30 13:42:25,3,2,70 Steffen Van,99 Luca Godenzini,0,0,0,0,0,0,0,0,1,1,0,9.450734,-2.2741258,9.173043,0.8826955,0.70036876,0.6347754,0.72311
2026-08-30 13:42:32,3,2,99 Luca Godenzini,59 Yael Grob,1,1,0,0,0,0,0,0,0,0,1,11.537307,7.8057766,-8.49584,0.6347754,0.72311,0.8643927,0.64505225
2026-08-30 13:43:39,4,1,28 Anika,12 Anika Gnaedinger,0,0,0,0,0,0,0,1,0,0,0,13.376656,5.9004307,-12.004992,0.3951747,0.6094038,0.71963394,0.5503995
2026-08-30 13:44:02,4,1,12 Anika Gnaedinger,10 Cedric von,0,0,0,0,0,0,0,0,1,0,0,7.536136,-6.822377,3.2013311,0.71963394,0.5503995,0.6331115,0.61862326
2026-08-30 13:44:14,4,1,10 Cedric von,30 Quinn Bergeron,0,0,0,0,0,0,0,0,0,0,0,10.929724,10.264296,-3.7554088,0.6331115,0.61862326,0.734609,0.5159803
2026-08-30 13:44:16,4,1,30 Quinn Bergeron,32 Fiona Pacifico,1,1,0,0,0,0,0,0,0,0,0,23.766981,9.89551,21.608986,0.734609,0.5159803,0.15058236,0.4170252
2026-08-30 13:47:08,5,1,10 Cedric von,59 Yael Grob,0,0,0,0,0,0,0,1,0,1,0,16.35909,3.657037,15.945091,0.89600664,1.0,0.46505824,0.96342963
2026-08-30 13:47:23,5,1,59 Yael Grob,10 Cedric von,1,1,0,0,0,0,0,0,0,0,0,6.5242486,4.056549,-5.109817,0.46505824,0.96342963,0.6031614,0.92286414
2026-08-30 13:48:29,6,1,03 Jason Christian,81 Emily Cai,0,0,0,0,0,0,0,0,0,0,0,9.772967,8.174557,-5.356073,0.3186356,0.8116165,0.46339434,0.7298709
2026-08-30 13:48:40,6,1,81 Emily Cai,17 Alexandra Tutuian,0,0,0,0,0,0,0,0,0,0,0,8.796941,8.789182,-0.36938435,0.46339434,0.7298709,0.4733777,0.6419791
2026-08-30 13:48:46,6,1,17 Alexandra Tutuian,09 Jan Ghadamian,0,0,0,0,0,0,0,0,0,0,0,10.249622,6.6994486,-7.7570715,0.4733777,0.6419791,0.6830283,0.5749846
2026-08-30 13:48:50,6,1,09 Jan Ghadamian,03 Jason Christian,0,0,0,0,0,1,0,0,0,0,0,10.866751,10.32575,-3.3860242,0.6830283,0.5749846,0.77454245,0.4717271
2026-08-30 13:49:07,6,1,03 Jason Christian,17 Alexandra Tutuian,0,0,0,1,1,0,0,0,0,0,0,41.208836,41.180084,1.5391026,0.77454245,0.4717271,0.7329451,0.059926245
2026-08-30 13:51:14,8,1,99 Luca Godenzini,27 Erica Lastufka,1,1,0,0,0,0,0,0,0,0,0,15.12913,12.169639,-8.988353,0.21048252,0.6204671,0.45341098,0.49877074
2026-08-30 13:53:30,8,2,28 Anika,12 Anika Gnaedinger,0,0,0,0,0,0,0,0,0,0,0,13.749737,10.51014,-8.865225,0.48668885,0.62538415,0.7262895,0.52028275
2026-08-30 13:53:31,8,2,12 Anika Gnaedinger,59 Yael Grob,0,0,0,0,0,0,0,0,0,0,1,24.781353,10.448679,22.470882,0.7262895,0.52028275,0.11896838,0.41579595
2026-08-30 13:53:35,8,2,59 Yael Grob,28 Anika,0,0,0,0,0,0,0,0,1,1,0,5.8118563,-2.3970485,-5.2945094,0.11896838,0.41579595,0.26206324,0.43976644
2026-08-30 13:53:43,8,2,28 Anika,70 Steffen Van,0,0,0,0,0,0,0,0,0,0,0,8.828097,1.2292564,-8.742096,0.26206324,0.43976644,0.4983361,0.42747387
2026-08-30 13:53:52,8,2,70 Steffen Van,28 Anika,0,0,0,0,0,0,0,0,0,0,0,9.351682,1.4751077,9.23461,0.4983361,0.42747387,0.24875207,0.4127228
2026-08-30 13:53:58,8,2,28 Anika,27 Erica Lastufka,0,0,0,0,0,1,0,0,0,0,0,17.49784,8.973572,-15.021632,0.24875207,0.4127228,0.6547421,0.32298708
2026-08-30 13:55:56,8,2,27 Erica Lastufka,30 Quinn Bergeron,0,0,0,1,1,0,0,0,0,0,0,25.11345,24.70805,-4.494175,0.6547421,0.32298708,0.7762063,0.075906575
2026-08-30 13:57:15,10,1,99 Luca Godenzini,10 Cedric von,0,0,0,0,0,0,0,0,0,0,0,10.172829,3.6877692,-9.480865,0.20216306,0.6696374,0.45840266,0.6327597
2026-08-30 13:57:25,10,1,10 Cedric von,11 Ronja Seibert,1,1,0,1,0,0,0,0,0,0,0,59.926533,59.926247,0.18469217,0.45840266,0.6327597,0.45341098,0.033497233
2026-08-30 13:58:23,10,2,10 Cedric von,27 Erica Lastufka,0,0,0,0,0,0,0,0,0,0,0,13.763889,13.275963,-3.6322784,0.7046589,0.78334355,0.8028286,0.6505839
2026-08-30 13:58:34,10,2,27 Erica Lastufka,10 Cedric von,0,0,0,0,0,0,0,0,0,0,1,16.392029,16.28765,-1.8469217,0.8028286,0.6505839,0.8527454,0.48770744
2026-08-30 13:58:39,10,2,10 Cedric von,99 Luca Godenzini,0,0,0,0,0,0,0,0,0,1,1,8.892514,8.850646,-0.8618968,0.8527454,0.48770744,0.8760399,0.39920098
2026-08-30 13:59:00,10,2,99 Luca Godenzini,42 Tim Mueller,1,1,0,0,0,0,0,1,0,1,1,27.876049,7.068223,26.965057,0.8760399,0.39920098,0.14725457,0.32851875
2026-08-30 13:59:40,10,3,10 Cedric von,99 Luca Godenzini,0,0,0,0,0,0,0,0,0,1,0,11.783262,10.26429,5.7870216,0.95424294,0.38014752,0.79783696,0.27750462
2026-08-30 13:59:46,10,3,99 Luca Godenzini,10 Cedric von,0,0,0,0,0,1,0,0,1,0,1,11.360479,-11.001843,-2.8319466,0.79783696,0.27750462,0.87437606,0.38752306
2026-08-30 13:59:58,10,3,10 Cedric von,99 Luca Godenzini,0,0,0,1,1,0,0,0,0,1,1,43.009422,32.636757,28.011648,0.87437606,0.38752306,0.11730449,0.0611555
2026-08-30 14:02:10,12,1,10 Cedric von,12 Anika Gnaedinger,0,0,0,0,0,0,0,0,0,0,1,20.830132,15.611556,13.790349,0.4750416,0.6327597,0.10232945,0.47664413
2026-08-30 14:02:17,12,1,12 Anika Gnaedinger,30 Quinn Bergeron,1,1,0,0,0,0,0,0,0,1,0,10.954945,4.7941,-9.850249,0.10232945,0.47664413,0.36855242,0.42870313
2026-08-30 14:04:03,13,1,99 Luca Godenzini,28 Anika,0,0,0,0,0,0,0,0,0,0,0,15.206096,14.136452,-5.6023293,0.37853578,0.909957,0.5299501,0.7685925
2026-08-30 14:04:05,13,1,28 Anika,99 Luca Godenzini,0,0,0,0,0,0,0,0,0,0,0,11.147939,4.8555613,10.034942,0.5299501,0.7685925,0.25873545,0.72003686
2026-08-30 14:04:08,13,1,99 Luca Godenzini,28 Anika,0,0,0,0,0,0,0,0,1,0,0,11.096984,-3.3189952,-10.589019,0.25873545,0.72003686,0.54492515,0.7532268
2026-08-30 14:04:12,13,1,28 Anika,50 Philip Arm,1,1,0,0,0,0,0,0,0,0,0,16.18811,14.996928,-6.0948405,0.54492515,0.7532268,0.7096506,0.60325754
2026-08-30 14:04:34,13,2,28 Anika,10 Cedric von,0,0,0,0,0,0,0,0,0,0,0,7.1617765,7.1296873,0.67720574,0.5116473,0.6284573,0.49334443,0.55716044
2026-08-30 14:04:41,13,2,10 Cedric von,27 Erica Lastufka,1,1,0,0,0,0,0,0,0,0,0,23.177692,21.204674,9.357737,0.49334443,0.55716044,0.2404326,0.3451137
2026-08-30 14:05:54,14,1,99 Luca Godenzini,30 Quinn Bergeron,0,0,0,0,0,0,0,1,0,1,0,13.983242,4.8555613,13.113146,0.8643927,0.7089736,0.50998336,0.660418
2026-08-30 14:06:02,14,1,30 Quinn Bergeron,10 Cedric von,0,0,0,0,0,0,0,0,0,0,1,16.883331,10.079903,13.544093,0.50998336,0.660418,0.14392678,0.55961895
2026-08-30 14:06:13,14,1,10 Cedric von,59 Yael Grob,1,1,0,1,0,0,0,0,0,1,0,54.640507,52.243393,-16.006655,0.14392678,0.55961895,0.5765391,0.037185002
2026-08-30 14:06:55,14,2,30 Quinn Bergeron,59 Yael Grob,0,0,0,0,0,1,0,0,0,0,1,11.568287,8.850644,7.4492517,0.343594,0.32175782,0.14226289,0.23325138
2026-08-30 14:06:59,14,2,59 Yael Grob,30 Quinn Bergeron,0,0,0,1,1,0,0,0,0,1,1,15.119177,15.05839,1.3544092,0.14226289,0.23325138,0.105657235,0.082667485
2026-08-30 14:09:18,16,1,11 Ronja Seibert,30 Quinn Bergeron,0,0,0,0,0,0,0,0,1,0,0,9.596213,-8.6047945,4.2479205,0.31364393,0.5116779,0.19883527,0.59772587
2026-08-30 14:09:21,16,1,30 Quinn Bergeron,32 Fiona Pacifico,0,0,0,0,0,0,0,0,0,0,1,15.2811775,14.812538,3.7554076,0.19883527,0.59772587,0.09733777,0.4496005
2026-08-30 14:09:29,16,1,32 Fiona Pacifico,42 Tim Mueller,1,1,0,0,0,0,0,0,0,1,0,9.93009,7.3755383,-6.6489186,0.09733777,0.4496005,0.27703828,0.3758451
2026-08-30 14:09:49,16,2,30 Quinn Bergeron,12 Anika Gnaedinger,0,0,0,0,0,0,0,0,0,1,0,13.0076685,11.739394,5.6023283,0.94925123,0.552858,0.79783696,0.43546405
2026-08-30 14:09:57,16,2,12 Anika Gnaedinger,32 Fiona Pacifico,0,0,0,0,0,0,0,0,0,0,0,12.661341,12.661341,0.0,0.79783696,0.43546405,0.79783696,0.30885065
2026-08-30 14:10:06,16,2,32 Fiona Pacifico,50 Philip Arm,1,1,0,1,0,0,0,0,0,0,1,22.653765,22.556854,-2.093178,0.79783696,0.30885065,0.85440934,0.08328211
2026-08-30 14:10:45,16,3,30 Quinn Bergeron,27 Erica Lastufka,1,0,1,0,0,0,0,0,0,1,0,20.258047,15.11985,13.48253,0.9209651,0.7354026,0.5565724,0.5842041
2026-08-30 14:11:03,16,4,30 Quinn Bergeron,32 Fiona Pacifico,0,0,0,0,0,0,0,0,0,0,0,14.28823,13.583279,-4.4326124,0.71630615,0.79809463,0.8361065,0.66226184
2026-08-30 14:11:10,16,4,32 Fiona Pacifico,30 Quinn Bergeron,0,0,0,0,0,0,0,0,0,0,1,4.828951,4.4867873,-1.7853588,0.8361065,0.66226184,0.8843594,0.617394
2026-08-30 14:11:16,16,4,30 Quinn Bergeron,27 Erica Lastufka,0,0,0,0,0,0,0,1,0,1,0,24.171865,5.0399485,23.6406,0.8843594,0.617394,0.24542429,0.5669945
2026-08-30 14:11:19,16,4,27 Erica Lastufka,42 Tim Mueller,0,0,0,0,0,0,0,0,0,0,0,6.9365826,3.1960666,-6.1564064,0.24542429,0.5669945,0.41181365,0.5350338
2026-08-30 14:11:25,16,4,42 Tim Mueller,11 Ronja Seibert,0,0,0,0,0,0,0,0,1,0,0,3.7446747,-3.257525,1.8469217,0.41181365,0.5350338,0.36189684,0.5676091
2026-08-30 14:11:27,16,4,11 Ronja Seibert,50 Philip Arm,0,0,0,0,0,0,0,0,0,0,1,15.780494,13.337427,8.434277,0.36189684,0.5676091,0.13394342,0.4342348
2026-08-30 14:11:42,16,4,50 Philip Arm,12 Anika Gnaedinger,0,0,0,0,0,0,0,1,0,1,0,11.965663,-1.4136434,-11.881865,0.13394342,0.4342348,0.45507488,0.44837123
2026-08-30 14:11:45,16,4,12 Anika Gnaedinger,11 Ronja Seibert,0,0,0,0,0,0,0,0,1,0,0,4.112462,-2.5814385,3.2013311,0.45507488,0.44837123,0.36855242,0.47418562
2026-08-30 14:11:56,16,4,11 Ronja Seibert,27 Erica Lastufka,0,0,0,0,0,0,0,0,0,0,0,9.922752,7.2526126,6.772047,0.36855242,0.47418562,0.18552412,0.4016595
2026-08-30 14:11:58,16,4,27 Erica Lastufka,50 Philip Arm,0,0,0,0,0,1,0,0,0,0,1,7.0950313,5.9004307,3.9400997,0.18552412,0.4016595,0.07903494,0.34265518
2026-08-30 14:12:09,16,4,50 Philip Arm,27 Erica Lastufka,0,0,0,1,1,0,0,0,0,1,1,24.216314,24.154884,-1.7237936,0.07903494,0.34265518,0.12562396,0.10110633
2026-08-30 14:13:35,18,1,10 Cedric von,70 Steffen Van,0,0,0,0,0,0,0,0,0,1,0,10.769567,10.202828,3.4475873,0.8710483,0.5842041,0.77787024,0.4821758
2026-08-30 14:13:44,18,1,70 Steffen Van,19 Moritz Roevekamp,0,0,0,0,0,0,0,0,0,0,0,9.137331,7.9901667,4.4326124,0.77787024,0.4821758,0.6580699,0.40227413
2026-08-30 14:13:48,18,1,19 Moritz Roevekamp,10 Cedric von,0,0,0,0,0,0,0,0,0,0,0,8.184952,2.2126615,7.8802004,0.6580699,0.40227413,0.44509152,0.38014752
2026-08-30 14:13:55,18,1,10 Cedric von,28 Anika,0,0,0,0,0,0,0,0,1,0,0,6.8621616,-3.6877692,5.7870216,0.44509152,0.38014752,0.28868553,0.4170252
2026-08-30 14:14:32,18,1,28 Anika,19 Moritz Roevekamp,1,0,1,0,0,0,0,0,0,0,0,12.293181,12.292564,0.123128116,0.28868553,0.4170252,0.28535774,0.29409957
2026-08-30 14:15:19,18,2,10 Cedric von,28 Anika,0,0,0,0,0,0,0,0,0,0,0,8.919601,0.9834051,-8.865225,0.4234609,0.6874616,0.66306156,0.67762756
2026-08-30 14:15:22,18,2,28 Anika,70 Steffen Van,0,0,0,0,0,0,0,0,0,0,0,29.528683,29.440693,-2.2778711,0.66306156,0.67762756,0.72462565,0.38322064
2026-08-30 14:16:27,18,2,70 Steffen Van,19 Moritz Roevekamp,0,0,0,0,0,0,0,1,0,0,0,11.549336,0.9219408,11.51248,0.72462565,0.38322064,0.41347754,0.37400123
2026-08-30 14:16:30,18,2,19 Moritz Roevekamp,12 Anika Gnaedinger,0,0,0,0,0,0,0,0,1,0,0,5.05816,-3.3189921,3.8169715,0.41347754,0.37400123,0.31031615,0.40719116
2026-08-30 14:16:31,18,2,12 Anika Gnaedinger,99 Luca Godenzini,0,0,0,0,0,0,0,0,1,0,0,7.6890635,-1.9053459,-7.449252,0.31031615,0.40719116,0.5116473,0.42624462
2026-08-30 14:16:42,18,2,99 Luca Godenzini,28 Anika,0,0,0,0,0,0,0,0,1,0,0,4.591892,-4.1180105,2.031615,0.5116473,0.42624462,0.45673877,0.46742472
2026-08-30 14:16:44,18,2,28 Anika,99 Luca Godenzini,0,0,0,0,0,0,0,0,0,0,0,8.952355,0.6760925,-8.926789,0.45673877,0.46742472,0.69800335,0.4606638
2026-08-30 14:16:45,18,2,99 Luca Godenzini,28 Anika,0,0,0,0,0,0,0,0,0,0,0,7.4203916,6.883836,-2.7703815,0.69800335,0.4606638,0.7728785,0.39182544
2026-08-30 14:16:49,18,2,28 Anika,99 Luca Godenzini,0,0,0,0,0,0,0,0,1,0,0,11.338732,-3.1346054,10.896838,0.7728785,0.39182544,0.47836939,0.4231715
2026-08-30 14:17:06,18,2,99 Luca Godenzini,70 Steffen Van,1,1,0,0,0,0,0,0,0,0,0,17.350761,14.19791,9.973377,0.47836939,0.4231715,0.20881863,0.2811924
2026-08-30 14:18:53,19,1,01 Oscar Weber,23 Lola Bardel,0,0,0,0,0,0,0,1,0,0,0,13.739125,2.6429057,13.48253,0.5549085,0.65795946,0.1905158,0.6315304
2026-08-30 14:18:57,19,1,23 Lola Bardel,95 Benjamin Willi,0,0,0,0,0,0,0,0,1,0,0,11.123102,-3.9336205,-10.404327,0.1905158,0.6315304,0.4717138,0.6708666
2026-08-30 14:18:59,19,1,95 Benjamin Willi,23 Lola Bardel,0,0,0,0,0,0,0,0,0,0,0,8.826525,5.101413,-7.202995,0.4717138,0.6708666,0.66638935,0.6198525
2026-08-30 14:19:01,19,1,23 Lola Bardel,34 Noah Kesseli,0,0,0,0,0,0,0,0,1,0,0,8.269538,-4.9170256,-6.648918,0.66638935,0.6198525,0.84608984,0.66902274
2026-08-30 14:19:03,19,1,34 Noah Kesseli,95 Benjamin Willi,0,0,0,0,0,0,0,0,1,0,0,7.494914,-1.8438876,7.264559,0.84608984,0.66902274,0.6497504,0.6874616
2026-08-30 14:19:06,19,1,95 Benjamin Willi,09 Jan Ghadamian,0,0,0,0,0,0,0,0,0,0,0,12.048706,8.481873,8.5574045,0.6497504,0.6874616,0.41846922,0.6026429
2026-08-30 14:19:13,19,1,09 Jan Ghadamian,34 Noah Kesseli,0,0,0,0,0,0,0,0,1,0,0,8.606776,-8.6047945,0.18469217,0.41846922,0.6026429,0.41347754,0.68869084
2026-08-30 14:19:16,19,1,34 Noah Kesseli,95 Benjamin Willi,0,0,0,0,0,0,0,0,0,0,0,13.7158785,10.141367,9.23461,0.41347754,0.68869084,0.1638935,0.5872772
2026-08-30 14:19:19,19,1,95 Benjamin Willi,34 Noah Kesseli,0,0,0,0,0,0,0,0,1,0,0,9.740679,-2.704364,-9.357737,0.1638935,0.5872772,0.41680533,0.6143208
2026-08-30 14:19:22,19,1,34 Noah Kesseli,01 Oscar Weber,0,0,0,0,0,0,0,0,0,0,0,9.033227,5.5316505,-7.141431,0.41680533,0.6143208,0.60981697,0.5590043
2026-08-30 14:19:35,19,1,01 Oscar Weber,09 Jan Ghadamian,1,1,0,0,0,0,0,0,0,0,0,34.27024,31.346035,13.851914,0.60981697,0.5590043,0.23544092,0.24554394
2026-08-30 14:20:11,19,2,01 Oscar Weber,51 Lilli Gerber,0,0,0,0,0,0,0,0,0,0,0,16.250711,13.8905945,-8.434277,0.29034942,0.8232944,0.51830286,0.68438846
2026-08-30 14:20:16,19,2,51 Lilli Gerber,34 Noah Kesseli,0,0,0,0,0,0,0,0,1,0,0,5.0319157,-1.2907207,-4.8635597,0.51830286,0.68438846,0.6497504,0.69729567
2026-08-30 14:20:18,19,2,34 Noah Kesseli,95 Benjamin Willi,0,0,0,0,0,0,0,0,1,0,0,5.9323926,-2.2741199,-5.4792023,0.6497504,0.69729567,0.79783696,0.72003686
2026-08-30 14:20:30,19,2,95 Benjamin Willi,34 Noah Kesseli,0,0,0,0,0,0,0,0,1,0,0,7.935788,-4.425323,6.587355,0.79783696,0.72003686,0.6198003,0.7642901
2026-08-30 14:20:38,19,2,34 Noah Kesseli,08 Francesca Pietrafesa,0,0,0,0,0,0,0,0,0,0,1,12.168358,6.699443,-10.158071,0.6198003,0.7642901,0.8943428,0.69729567
2026-08-30 14:20:42,19,2,08 Francesca Pietrafesa,95 Benjamin Willi,0,0,0,0,0,0,0,1,0,1,0,12.210547,-3.5033762,11.697171,0.8943428,0.69729567,0.578203,0.7323294
2026-08-30 14:20:48,19,2,95 Benjamin Willi,34 Noah Kesseli,0,0,0,0,0,0,0,0,0,0,0,7.601059,1.1677921,7.510816,0.578203,0.7323294,0.375208,0.7206515
2026-08-30 14:20:51,19,2,34 Noah Kesseli,01 Oscar Weber,0,0,0,0,0,0,0,0,0,0,0,8.146406,7.6828537,2.7088184,0.375208,0.7206515,0.30199668,0.64382297
2026-08-30 14:20:57,19,2,01 Oscar Weber,23 Lola Bardel,0,0,0,0,0,0,0,0,0,0,0,11.483135,5.470186,-10.096507,0.30199668,0.64382297,0.57487524,0.5891211
2026-08-30 14:21:03,19,2,23 Lola Bardel,34 Noah Kesseli,0,0,0,0,0,0,0,0,1,0,0,8.806766,-4.978484,-7.264559,0.57487524,0.5891211,0.77121466,0.63890594
2026-08-30 14:21:14,19,2,34 Noah Kesseli,09 Jan Ghadamian,0,0,0,0,0,0,0,0,0,0,1,8.750926,6.4535913,-5.9101496,0.77121466,0.63890594,0.93094844,0.57437
2026-08-30 14:21:23,19,2,09 Jan Ghadamian,51 Lilli Gerber,0,0,0,0,0,0,0,0,0,1,1,9.565647,9.526738,0.8618968,0.93094844,0.57437,0.9076539,0.47910264
2026-08-30 14:21:27,19,2,51 Lilli Gerber,08 Francesca Pietrafesa,1,1,0,1,0,0,0,0,0,1,1,32.50144,32.452366,1.7853588,0.9076539,0.47910264,0.859401,0.15457898
